latitude,longitude,scientificname,occurrenceRemarks,Year
43.0005135107,-71.4570647323,Hippodamia parenthesis,Note,2020
42.9160323504,-72.2980615497,Hippodamia parenthesis,Note,2020
43.29422833,-71.00108333,Hippodamia parenthesis,Note,2020
42.895585,-71.582737,Hippodamia parenthesis,Note,2020
44.1299276385,-76.155712524,Hippodamia parenthesis,Note,2020
45.4279561153,-93.7173880261,Hippodamia parenthesis,Note,2020
47.2862067514,-92.6263531909,Hippodamia parenthesis,Note,2020
47.2865815618,-92.6259101724,Hippodamia parenthesis,Note,2020
44.9624012523,-85.6585381957,Hippodamia parenthesis,Note,2020
44.7858944444,-85.5666083333,Hippodamia parenthesis,Note,2020
39.361775,-104.9243555556,Hippodamia parenthesis,Note,2020
46.6073358922,-89.5802043738,Hippodamia parenthesis,Note,2020
